unit_id,ecephys_structure_acronym,stimulus,block,R_tot,tau_R,tau_single,tau_double,firing_rate,median_ISI,CV_ISI,structure_name,layer
950996811,VISpm,spontaneous,averaged,0.05652298894429405,0.06391432070896673,0.7526824361062108,0.6025956526582832,12.247163990831751,0.068359375,0.7013784,PM,5
950996824,VISam,spontaneous,averaged,0.3452649043640795,0.051068860584964404,3.0149864181631703,3.0142621138913963,8.301365054923755,0.005859375,2.4642866,AM,6
950996834,VISam,spontaneous,averaged,0.07468623662997333,0.16145124225692767,0.8588365082786323,0.7552990103841325,1.3562913782702712,0.1977539,2.7071755,AM,6
950996861,VISpm,spontaneous,averaged,0.053353180893667015,0.13535890192666683,1.0544703486643163,1.0545188736150106,7.47052441894162,0.09472656,3.59838,PM,5
950996876,VISam,spontaneous,averaged,0.09545995538460827,0.028971632851049978,0.11475029446375115,0.09365550047184631,0.5036805657270815,0.34521484,2.134486,AM,6
950996879,VISpm,spontaneous,averaged,0.04987101897455749,0.07588639330513755,0.7548693716951689,0.7547958969111555,7.941706058098734,0.09423828,1.0186515,PM,5
950996912,VISpm,spontaneous,averaged,0.07698991671270626,0.0358547433541804,0.9435565862679304,0.9436777218991097,10.757859454056502,0.07910156,0.8630331,PM,5
950996971,VISpm,spontaneous,averaged,0.06701338730318317,0.08390391775628969,1.0818036903273094,1.0817515171372936,7.391172679459801,0.09716797,1.1605254,PM,5
950996985,VISpm,spontaneous,averaged,0.060167150113372335,0.09452499170156735,0.747284769838881,0.7472909121475804,10.52379312365984,0.072265625,1.1492752,PM,5
950996998,VISam,spontaneous,averaged,0.14019042223793446,0.1259635445300935,1.377091527953118,0.06861881739426849,1.1335872670244969,0.11669922,2.885347,AM,6
950997008,VISam,spontaneous,averaged,0.1500509408163538,0.01622005116383953,1.8798845367823664,0.07702432182577479,6.830244332436802,0.026855469,2.51845,AM,6
950997043,VISam,spontaneous,averaged,0.02955911183431674,0.24144277044464293,1.173701781330225,1.1737115219065535,1.695540777657711,0.2565918,1.8143451,AM,5
950997048,VISpm,spontaneous,averaged,0.04068420953491066,0.1561574223567976,0.7119639928579202,0.7119073549403487,1.9219122194422278,0.21142578,1.6003445,PM,5
950997059,VISpm,spontaneous,averaged,0.04345110214181428,0.08737435771064034,0.8082512585344291,0.6545897502823544,3.5248924934117016,0.12109375,1.8072151,PM,5
950997109,VISpm,spontaneous,averaged,0.09794780463793397,0.051830095401254696,0.2598007871365102,0.23437684388170343,1.3946180405283282,0.12841797,2.1130652,PM,5
950997119,VISam,spontaneous,averaged,0.02511368245145156,0.2559381329756736,0.896425220755869,0.7798516812879024,5.478853046851258,0.12695312,1.1342481,AM,5
950997147,VISpm,spontaneous,averaged,0.05025045955993878,0.01866335978642853,0.354961636026351,0.35495932123899615,12.57433393304869,0.040039062,1.434208,PM,4
950997154,VISam,spontaneous,averaged,0.020812861698032193,0.19535310475871448,0.7565801140415022,0.7565310554519179,2.9983295018643057,0.1821289,1.550814,AM,5
950997162,VISpm,spontaneous,averaged,0.07904173092542187,0.034968039198034255,0.6187544760589103,0.6139334274940622,7.751434143751627,0.053710938,2.1022909,PM,4
950997165,VISam,spontaneous,averaged,0.03996147513919355,0.20436006363254242,0.42302715624623566,0.4230373194987321,0.700178128091339,0.41796875,2.7103393,AM,5
950997181,VISpm,spontaneous,averaged,0.12196990985931537,0.03999457854517128,0.3822262511645272,0.38222614327083043,1.9275734097916801,0.087890625,2.2485874,PM,4
950997184,VISam,spontaneous,averaged,0.03953896725221099,0.29644305048641795,0.5843300656936373,0.5297240959401502,1.1276141860993003,0.3359375,2.3176806,AM,5
950997194,VISam,spontaneous,averaged,0.03880826334597608,0.13170982651642602,0.725681275270296,0.5827004355952261,3.308627651229248,0.1616211,2.052586,AM,5
950997201,VISpm,spontaneous,averaged,0.09542729838293336,0.08391846496055878,0.5205780152643754,0.4609638001157242,0.8341728335794937,0.19189453,2.0700314,PM,4
950997213,VISam,spontaneous,averaged,0.06829641779616412,0.2704332437930907,0.9323205656488966,0.8608700826430807,2.069639539174933,0.16113281,2.6200926,AM,5
950997221,VISam,spontaneous,averaged,0.09845623592406554,0.020527417613219977,0.14733931874420095,0.08407980082642569,2.6509323713408444,0.067871094,2.1404996,AM,5
950997255,VISam,spontaneous,averaged,0.08212638692138471,0.10703248610023683,0.5691167627831246,0.4984959691167808,0.6980687778573604,0.3149414,2.3836632,AM,5
950997264,VISpm,spontaneous,averaged,0.06701496507102016,0.0774472671940013,0.8253656189111399,0.8253631577525778,3.549154714642274,0.092285156,2.1707861,PM,4
950997265,VISam,spontaneous,averaged,0.031129200041192098,0.05197507754427367,2.0593540835727633,2.059089282686393,5.979093977181872,0.123046875,1.0269659,AM,5
950997277,VISam,spontaneous,averaged,0.022756260475119694,0.14730307846142657,0.7864635904026018,0.7865491032973729,4.526279884695196,0.14111328,1.3119558,AM,5
950997285,VISam,spontaneous,averaged,0.08317757596081003,0.16130855255500995,0.906088645560273,0.5584818792745204,1.089839510777708,0.21264648,2.189951,AM,5
950997293,VISam,spontaneous,averaged,0.024230560128281606,0.19995476153328431,0.7752523012922176,0.6407743343097716,1.961977049096231,0.24414062,1.9840982,AM,5
950997300,VISam,spontaneous,averaged,0.03378857902891226,0.025178839427949563,0.47716600086533656,0.3633204989491208,9.714606532392363,0.07861328,0.8955237,AM,5
950997323,VISpm,spontaneous,averaged,0.07620109694939024,0.019974851279527223,0.12417904514771343,0.0869876343618276,0.467897486050866,0.6254883,1.6135672,PM,4
950997378,VISam,spontaneous,averaged,0.04833527545688396,0.19235501756667472,1.2202951492263268,0.7988027231811405,3.074842619298481,0.14648438,2.1325126,AM,5
950997404,VISpm,spontaneous,averaged,0.040876307279993,0.04208703486364046,0.2515156633778488,0.2515174194866938,1.2356246249597802,0.27075195,1.5888205,PM,4
950997410,VISam,spontaneous,averaged,0.04243239189997105,0.3151402878671898,0.8097139679635293,0.6156653249192957,1.4862374766808453,0.3017578,2.7574377,AM,5
950997449,VISpm,spontaneous,averaged,0.05401754107373206,0.08835389980750358,0.4580509952909668,0.4580511619874796,0.41017212121502805,0.6201172,1.6962645,PM,4
950997499,VISpm,spontaneous,averaged,0.0954948711630511,0.07095183191418458,0.36185032777411813,0.3574454254481793,0.6711973658017771,0.24560547,1.8005954,PM,2/3
950997508,VISam,spontaneous,averaged,0.00951368956664379,0.0825326976703912,0.6681196952078019,0.4345803783947083,6.549544869468837,0.095214844,1.2542996,AM,5
950997582,VISam,spontaneous,averaged,0.04548277630116102,0.025267150328532502,0.2831636542095244,0.2467548823483202,10.136096020592401,0.043945312,1.5552158,AM,4
950997616,VISam,spontaneous,averaged,0.10100600673398091,0.08354485969988759,0.33710990229868626,0.24712488073119848,0.6334476355023031,0.21850586,2.2576401,AM,4
950997630,VISpm,spontaneous,averaged,0.09522132456101279,0.0,0.03519174964119761,0.034336960179552546,0.05101928761016656,5.408203,1.5399299,PM,2/3
950997642,VISam,spontaneous,averaged,0.08514091338579245,0.04279334723075866,0.37418120418479894,0.21306038521655224,0.8563724539643994,0.19726562,2.2177832,AM,4
950997667,VISam,spontaneous,averaged,0.04237579724472555,0.041750778983245244,0.4151980709745862,0.2855243444270097,9.941582783651219,0.040527344,1.7435449,AM,4
950997679,VISam,spontaneous,averaged,0.18974111974275443,0.022517912507140327,0.9008140953156842,0.0986703563987678,2.2431187410946936,0.03955078,3.9616582,AM,2/3
950997737,VISam,spontaneous,averaged,0.047365648752261014,0.16503218404023656,1.2799438306682358,1.279924013103881,0.9508896239508517,0.37329102,1.9874077,AM,2/3
950997814,VISam,spontaneous,averaged,0.07524182455447427,0.020939822277340855,0.5890490595934724,0.07869675476460361,4.657849635133965,0.057617188,1.8135917,AM,2/3
950997905,VISam,spontaneous,averaged,0.0932639393174632,0.011981822613182813,1.7107393412464658,0.07477876289643468,8.656575250708018,0.036132812,2.0484083,AM,6
950998077,VISpm,spontaneous,averaged,0.028305957530999994,0.05430548640082457,0.4279002957628073,0.42790081857277296,2.7134829473621562,0.17114258,1.6112272,PM,2/3
950998085,VISam,spontaneous,averaged,0.047037960861058443,0.1409478582267822,1.1080987670357008,1.0771641225702242,2.7876967340590117,0.14208984,2.0503268,AM,5
950998094,VISam,spontaneous,averaged,0.017375004279361488,0.11360090589426315,0.5073805667077331,0.5073865537215313,3.9223098800990686,0.14355469,1.3997145,AM,5
950998133,VISam,spontaneous,averaged,0.0881571506642679,0.03378142034882679,0.19109123131451466,0.12026674252867885,0.08563908390475404,2.3813477,1.8075154,AM,2/3
950998139,VISam,spontaneous,averaged,0.22745062486497986,0.039853693187572904,1.853610811683428,0.06986153904307738,5.2963963777666745,0.022949219,3.9490352,AM,6
950998243,VISam,spontaneous,averaged,0.13072452286363032,0.048682758799114406,1.743006819312323,0.10490807795911632,6.8486717377974005,0.03173828,2.4354086,AM,5
950998266,VISam,spontaneous,averaged,0.04850330776759006,0.22596889340549167,0.6170358203847623,0.5694662038170872,0.9540969094256064,0.3305664,2.619262,AM,6
950998278,VISam,spontaneous,averaged,0.1780661998679319,0.01266716132771587,0.23008453135192072,0.17333896349353967,2.905650857878201,0.03515625,2.7318516,AM,5
950998328,VISam,spontaneous,averaged,0.11385667483772871,0.21248659450878146,0.6435395309489056,0.5174474056557604,0.33303443266787364,0.34936523,3.442704,AM,5
950998389,VISam,spontaneous,averaged,0.07688954331347773,0.010331070649689158,1.3627484746661978,0.08512964655615538,17.976275022627213,0.021484375,1.8013906,AM,5
950998457,VISam,spontaneous,averaged,0.0806910925178235,0.13412210220798895,1.2070170958123407,1.1590445863609655,1.8174998465878414,0.14355469,2.127537,AM,5
950998493,VISpm,spontaneous,averaged,0.0402663690550565,0.22766215056621972,2.0696041406955072,1.5374581319536638,3.132927889966094,0.15771484,2.138382,PM,6
950998550,VISpm,spontaneous,averaged,0.06316923286065304,0.01829996978025421,0.8968297895396384,0.8964132432311549,11.27401633848932,0.078125,0.65916353,PM,5
950998556,VISam,spontaneous,averaged,0.03177458347243112,0.11961101425473264,1.8451471918849065,1.0884095085051713,5.179374018171858,0.115234375,1.8518299,AM,5
950998563,VISpm,spontaneous,averaged,0.038352787905311526,0.1706290704764452,0.7865137615306359,0.786630817326745,1.306704221698151,0.29296875,1.5742569,PM,5
950998613,VISpm,spontaneous,averaged,0.07922316192545277,0.0652057045269276,0.3476265683135893,0.29184905338615463,0.3537282581211993,0.4116211,1.6867497,PM,2/3
950998624,VISam,spontaneous,averaged,0.023845578385596176,0.1086951157515318,0.6474218874495168,0.6474302530240494,2.0419722443244237,0.25390625,1.390768,AM,5
950998625,VISpm,spontaneous,averaged,0.13830234266507693,0.03591845808969001,0.33278193669069944,0.31808955560070146,0.6954261550472823,0.14550781,2.0424502,PM,2/3
950998637,VISpm,spontaneous,averaged,0.05918464035659502,0.09062215342654316,0.3116009817781338,0.310752724183749,0.17166660728918984,2.3395996,1.5251374,PM,2/3
950998638,VISam,spontaneous,averaged,0.06473570231701153,0.13701120482096008,0.5834809501780895,0.478425186979664,2.3063060781090137,0.14550781,4.065771,AM,5
950998666,VISam,spontaneous,averaged,0.059822467423795045,0.1372280961334573,-3503.77022886193,1.0181675827199705,2.9747286934288835,0.13769531,1.8435735,AM,5
950998680,VISam,spontaneous,averaged,0.04747129649366719,0.09608285997840776,0.3366282880798664,0.33663479398248647,2.1534375338221836,0.17089844,2.1119394,AM,5
950998693,VISam,spontaneous,averaged,0.027327030541544832,0.06323403830283504,0.38091811100313,0.3687008859407056,8.081622543163409,0.078125,1.3646511,AM,5
950998718,VISam,spontaneous,averaged,0.03411809911974519,0.09627450243669133,0.5962944396241843,0.5639815144090198,6.653084836449554,0.09277344,1.4506546,AM,5
950998744,VISam,spontaneous,averaged,0.029409109691607625,0.06897106795546216,1.110555383306399,0.86490014389269,6.92815978148702,0.10205078,1.1001195,AM,5
950998772,VISpm,spontaneous,averaged,0.08413054260750148,0.04307821691443462,0.2764824612521264,0.2764852365364068,0.32867799914574675,0.59033203,1.7863592,PM,2/3
950998834,VISam,spontaneous,averaged,0.01962390069739788,0.09905212524978309,1.0967151964796344,1.0967156244645524,5.5733114571545945,0.103027344,1.4764898,AM,5
950998862,VISam,spontaneous,averaged,0.029433807550673076,0.13540717204088296,0.8634808955995574,0.8301044818827912,6.8505656380561595,0.09667969,1.1970614,AM,5
950998887,VISam,spontaneous,averaged,0.03710432645690729,0.11119299559564354,0.4459031350366593,0.4459061436966562,1.6889911798444606,0.22705078,1.7838187,AM,5
950998898,VISam,spontaneous,averaged,0.01616192476690521,0.1395460344083045,0.6614756733069824,0.6614885092112059,3.637277501604283,0.15185547,1.5548823,AM,5
950998912,VISpm,spontaneous,averaged,0.05576213136580328,0.06445314874408786,0.3973801601066733,0.3207228817655896,0.10654858372289618,3.1572266,1.515189,PM,2/3
950998924,VISam,spontaneous,averaged,0.0461826117087497,0.22406842465694207,1.2270065277362872,0.5303615950322105,2.3551782740083542,0.16210938,2.2720613,AM,5
950998965,VISam,spontaneous,averaged,0.023059968899984178,0.18523303178747128,0.7903203004450648,0.733148752959472,3.3248783636584642,0.15283203,1.649542,AM,5
950999007,LGd,spontaneous,averaged,0.08725134833425827,0.13146648503505753,1.1481415076266293,0.11919462968016868,13.635097058968947,0.024414062,2.2612696,LGN,NoLayer
950999008,VISam,spontaneous,averaged,0.051674442766041495,0.006726887780590707,0.17976070973370392,0.1288449976009302,22.54814356800668,0.026367188,1.3023404,AM,4
950999048,LGd,spontaneous,averaged,0.034210722550079856,0.017489642573332315,0.13637941272127033,0.13638096070040218,12.449704093578932,0.038085938,1.4625576,LGN,NoLayer
950999050,VISam,spontaneous,averaged,0.023634663479143198,0.1740981276816197,1.008088764394667,0.6733294655299884,5.815514080186782,0.09887695,1.4681101,AM,4
950999087,VISam,spontaneous,averaged,0.04312855454611189,0.2155028668565056,1.0908497035057427,0.6924472367856244,1.411192368628206,0.24804688,1.8100163,AM,4
950999090,LGd,spontaneous,averaged,0.08897124910700871,0.01183305673391618,0.0765944361166354,0.0761359739232513,8.810089040204835,0.033203125,1.7829162,LGN,NoLayer
950999096,VISrl,spontaneous,averaged,0.03299937407069783,0.14541410247382142,4.778264119545027,6.159737753656428,3.6321631394108613,0.17773438,1.3585594,RL,6
950999125,VISam,spontaneous,averaged,0.03130310876223591,0.7269245542865538,2.828592123740048,0.01358360357485247,8.42818373894092,0.06982422,1.5552123,AM,4
950999153,VISam,spontaneous,averaged,0.037678966925204394,0.1239606565262099,1.1520475136783779,1.1520637743195967,5.312497882641384,0.11669922,1.3744678,AM,4
950999183,VISam,spontaneous,averaged,0.07153589209237313,0.06646221241728842,1.4058727768418573,0.2916238418625439,3.5780958571182935,0.088378906,2.8397048,AM,4
950999218,LGd,spontaneous,averaged,0.06576741907284953,0.008068090523207446,0.0680134842651815,0.05679355664149358,10.733371729409518,0.03515625,1.4366201,LGN,NoLayer
950999222,VISam,spontaneous,averaged,0.04212559133762958,0.03982912091869441,0.6178869004802372,0.07992468435104545,3.728086068250702,0.104003906,1.7820512,AM,4
950999235,LGd,spontaneous,averaged,0.04590962930256312,0.05940598248713026,0.31138545229342496,0.11886775422825167,11.99320262657093,0.04248047,1.6642163,LGN,NoLayer
950999239,VISam,spontaneous,averaged,0.048598588358980836,0.1666084892617592,2.035864107907005,5.822291283888611,2.3242429417650077,0.15478516,2.0185475,AM,4
950999265,VISrl,spontaneous,averaged,0.08032282011511982,0.12164857973500967,0.491605342800684,0.4518169080545678,2.192464499389255,0.14013672,2.829149,RL,5
950999282,VISrl,spontaneous,averaged,0.14446972035345235,0.11279462416579415,0.8862190020970201,0.8599474549740018,1.6525016708275917,0.11206055,3.3863683,RL,5
950999297,VISrl,spontaneous,averaged,0.15676446676277764,0.16445744563443662,1.2461462028024344,0.9255782167106452,2.566492852145621,0.10498047,4.2264457,RL,5
950999322,VISrl,spontaneous,averaged,0.14846493659098206,0.026792946277445974,2.2081476547186663,0.26405318171423753,21.359323928183617,0.016601562,2.5544245,RL,5
950999346,VISrl,spontaneous,averaged,0.13447676755729485,0.14087576007936287,0.43000600801326255,0.39627660007826954,0.2236248269653142,0.42138672,3.0824795,RL,5
950999362,VISam,spontaneous,averaged,0.14440119503781168,0.033053798993842,0.2930423300182159,0.12931612315861957,0.4839557538568854,0.22167969,2.114144,AM,2/3
950999365,LGd,spontaneous,averaged,0.016876464550129464,0.01210120324432111,0.044169764656383115,0.04245180587189516,17.69002492904619,0.03173828,1.2200187,LGN,NoLayer
950999371,VISrl,spontaneous,averaged,0.14424149405995462,0.0,0.6486605321577974,0.024126775174533748,4.01830942900569,0.029296875,2.0600579,RL,5
950999375,VISam,spontaneous,averaged,0.14646890869873067,0.022607069977790818,1.9823533559583302,0.09469615091544796,6.34995948111232,0.030273438,2.8180606,AM,2/3
950999401,LGd,spontaneous,averaged,0.03252312312539747,0.020231496357283996,0.2225712352222994,0.20365104629509515,17.920718251764136,0.028808594,1.4430381,LGN,NoLayer
950999410,VISrl,spontaneous,averaged,0.07133205934109182,0.038310251458971184,0.35690749638688046,0.21616591142303548,7.005725768429193,0.067871094,1.8600402,RL,5
950999426,VISam,spontaneous,averaged,0.04261527783473203,0.02799909685865359,0.8729261640904267,0.6042609061073584,0.630453224836161,0.7397461,1.6412923,AM,2/3
950999546,LGd,spontaneous,averaged,0.0279234349066728,0.009079670546054694,0.06834317732732256,0.0683421958914015,19.156312806141496,0.025390625,1.3796668,LGN,NoLayer
950999560,LGd,spontaneous,averaged,0.040640757375010744,0.01257368217653315,0.07011336404280626,0.06343319640608759,12.225268455787615,0.03515625,1.580039,LGN,NoLayer
950999684,VISrl,spontaneous,averaged,0.07375927133012271,0.005487972260614154,1.4026760379099787,0.8061811711578425,11.364280881134714,0.072753906,0.71747047,RL,5
950999697,LGd,spontaneous,averaged,0.03464409891252329,0.036755806615041006,0.5176812675496163,0.25286889349620195,5.015651938320409,0.091796875,1.4243453,LGN,NoLayer
950999702,VISrl,spontaneous,averaged,0.16420605195043037,0.061058441726116575,1.0576237145081115,1.0394699292139735,0.5946345153661762,0.12988281,2.5709116,RL,5
950999724,VISam,spontaneous,averaged,0.07717231835192744,0.01253686482097327,0.16153290756331315,0.1363349971990907,9.326149111271745,0.036132812,2.0842955,AM,2/3
950999730,VISrl,spontaneous,averaged,0.07958135142652156,0.04212341946927023,0.4202749133718081,0.4076356900678193,7.4696656976360325,0.060546875,1.9514742,RL,5
950999733,VISam,spontaneous,averaged,0.06720931876404998,0.0944911163331966,0.7298834584083461,0.293631684510028,1.6153456264779564,0.16064453,1.9859669,AM,2/3
950999767,LGd,spontaneous,averaged,0.07499232272307238,0.25603645729587804,-235.59885306874347,0.09224998598513406,19.673223853488974,0.028808594,1.608649,LGN,NoLayer
950999772,VISrl,spontaneous,averaged,0.03268410072958871,0.14832561832835497,0.7689111449592414,0.610449046232843,3.116231821995348,0.15185547,1.7599471,RL,4
950999805,VISrl,spontaneous,averaged,0.02379226197833235,0.06706005449726343,0.8752817753553214,0.3671676140019992,4.6657795613775,0.12402344,1.2725627,RL,4
950999851,LGd,spontaneous,averaged,0.03330149557657852,0.027040535314671207,0.2078949887680129,0.14922078544558093,8.32306376505455,0.05908203,1.4534309,LGN,NoLayer
950999867,VISrl,spontaneous,averaged,0.0431592983836079,0.02906772164631969,0.537469387121653,0.3472172132597681,19.07502957495378,0.037109375,1.24395,RL,5
950999888,LGd,spontaneous,averaged,0.09190067549227873,0.06621597617019995,0.5894114082895399,0.25192981663047165,7.805580203592608,0.04248047,2.9706104,LGN,NoLayer
950999930,VISrl,spontaneous,averaged,0.12165833522725104,0.05252168448982488,0.9405667562243508,0.5178119835305214,1.4512944116967796,0.118652344,2.3965135,RL,4
950999945,VISrl,spontaneous,averaged,0.020843319013945472,0.04620080982926968,0.3059366874315964,0.20181871186468808,1.4865576973930137,0.30688477,1.4107004,RL,4
950999964,LGd,spontaneous,averaged,0.026781902954763324,0.07413816435737945,3.3322089486738697,0.13761505592278325,26.945576671841348,0.026855469,1.0416807,LGN,NoLayer
950999971,VISrl,spontaneous,averaged,0.08395211813267696,0.05770989565636121,0.4727457470891987,0.47274631059126,1.4810686103724724,0.13354492,1.9883311,RL,4
950999991,LGd,spontaneous,averaged,0.05996823864601681,0.027774002191276955,0.5035722072115599,0.25167585456343405,22.54451661787548,0.028808594,1.2636224,LGN,NoLayer
951000005,LGd,spontaneous,averaged,0.0408376319099892,0.1125867466550556,0.8276001127938931,0.418559662196365,12.881058079858237,0.049316406,1.3606794,LGN,NoLayer
951000061,LGd,spontaneous,averaged,0.05244656783593979,0.11505384836933805,1.5434778599679815,0.5512888417209435,7.300125245932232,0.052246094,1.8017039,LGN,NoLayer
951000104,VISrl,spontaneous,averaged,0.023081743590750065,0.040434417978190314,0.2637298386798843,0.17200079515440161,10.558924240889874,0.04736328,1.4295994,RL,4
951000132,VISam,spontaneous,averaged,0.025763422465734032,0.10741112944206133,0.6470555937805095,0.631958454627945,3.1005761468274016,0.16894531,1.7482778,AM,5
951000144,LGd,spontaneous,averaged,0.03870372987088271,0.07966540434120682,0.7810838067602097,0.22550176299494398,8.859017673489278,0.055664062,1.440449,LGN,NoLayer
951000146,VISrl,spontaneous,averaged,0.09570705000970355,0.053053380822425215,3.0595192182802498,0.25279036334463356,20.985735934336216,0.017089844,2.122438,RL,2/3
951000219,VISam,spontaneous,averaged,0.019007571242872175,0.12360641906694415,0.8462424315508518,0.8188056896204671,4.3206151944652404,0.14111328,1.3250245,AM,5
951000235,VISam,spontaneous,averaged,0.036040734749510354,0.13621959108525952,0.7111776979780722,0.7111776563365173,2.133473726775014,0.18164062,1.8376834,AM,4
951000254,LGd,spontaneous,averaged,0.0458246030463616,0.06086912861624923,0.2256927306053468,0.1369607268882518,8.364738866042376,0.045898438,1.7990953,LGN,NoLayer
951000265,VISam,spontaneous,averaged,0.0687771540489078,0.04275487018570188,0.22822798308615547,0.1915053601335956,1.0951624060419876,0.21166992,1.9417169,AM,4
951000271,LGd,spontaneous,averaged,0.030437888987974702,0.0,0.06119702633258695,0.05562677772078603,1.170345923638433,0.48486328,1.3392507,LGN,NoLayer
951000310,LGd,spontaneous,averaged,0.03473631792679311,0.16567265097430448,0.48217480219031905,0.3145474415528425,9.159711466669192,0.049804688,1.4450002,LGN,NoLayer
951000361,VISam,spontaneous,averaged,0.07161386398562777,0.04734014811884629,0.27968799092191654,0.1431387791412918,0.48567441064417555,0.53222656,1.8117898,AM,2/3
951000426,LGd,spontaneous,averaged,0.05916103663766982,0.0019249999999999994,0.4978074434649105,0.32212933287641454,9.86466125147869,0.033203125,1.5710192,LGN,NoLayer
951000449,VISrl,spontaneous,averaged,0.1490890266713444,0.009083623575645378,0.08784267989353768,0.08784574743645085,3.9975767288958743,0.03125,2.5276601,RL,2/3
951000465,LGd,spontaneous,averaged,0.0520072240292073,0.06002147625905414,0.5037415687856113,0.4317394781900102,8.97656417351112,0.053710938,1.748804,LGN,NoLayer
951000485,LGd,spontaneous,averaged,0.03527461298624509,0.08866569531245035,0.2781333787955045,0.24158378781024095,9.69688214989246,0.049804688,1.6268957,LGN,NoLayer
951000531,VISam,spontaneous,averaged,0.031050924235090656,0.12430683982227762,0.5390424792149047,0.5390421416592378,2.8875184512771352,0.14477539,1.6850071,AM,4
951000562,VISam,spontaneous,averaged,0.15143256540046007,0.022290621657913755,0.07963244816266167,0.04533597131377059,0.36555314385514975,0.26953125,1.8777851,AM,6
951000574,LGd,spontaneous,averaged,0.03225477686071218,0.043413406795732586,0.915556590749508,0.567114142571498,10.041154407877698,0.05126953,1.3625137,LGN,NoLayer
951000632,LGd,spontaneous,averaged,0.07860379702471858,0.059258858027135757,0.48574196724174906,0.3018142482924308,9.058711535000509,0.03515625,1.9663513,LGN,NoLayer
951000804,VISrl,spontaneous,averaged,0.13663824198760835,0.052591662068518286,0.12226847167103996,0.12191507948521857,2.0953735979894237,0.07763672,2.0789833,RL,5
951001131,VISp,spontaneous,averaged,0.019724381372099194,0.16730600883564767,0.9508505414074145,0.9508640699495804,2.284873600426069,0.21240234,1.4299319,V1,6
951001174,VISp,spontaneous,averaged,0.07836192144409955,0.04091056731948327,-3560.254755475007,7.321795883405732,4.5599121576648125,0.17138672,0.9567468,V1,6
951001305,VISp,spontaneous,averaged,0.044668886255249805,0.05220184608404116,0.7518553102605947,0.7518552444325222,21.14953072955075,0.025878906,1.4401163,V1,6
951001433,VISp,spontaneous,averaged,0.06870337539230521,0.08615563189752246,0.9918009937085641,0.8943466014707191,3.5822788389421767,0.09667969,2.080812,V1,5
951001485,VISp,spontaneous,averaged,0.09837929441622764,0.01967486370156912,0.15902234469089951,0.07490928468059467,3.4491866900994657,0.059570312,2.0886002,V1,5
951001777,VISp,spontaneous,averaged,0.06444589479430818,0.08897878906404742,0.5623000276449921,0.5622967597468427,3.5495644820657977,0.110839844,1.9991981,V1,5
951001839,VISp,spontaneous,averaged,0.02889254217255266,0.061931255421435544,1.611999376194191,1.5600399121771207,10.473372120925188,0.08251953,0.79654896,V1,5
951001850,VISp,spontaneous,averaged,0.04099754997417968,0.17020596807526603,0.7502530352749002,0.7005654398939406,2.388035812513566,0.17919922,1.8453547,V1,5
951001877,VISp,spontaneous,averaged,0.05936329399288839,0.03833727908165929,0.7328754319394029,0.7329396650166708,9.464956130750926,0.08544922,0.78148323,V1,5
951001907,VISp,spontaneous,averaged,0.054737069042141075,0.05861833491023072,0.5264136547831358,0.5144162081135437,10.53408680382871,0.071777344,0.96263385,V1,5
951001919,VISp,spontaneous,averaged,0.06761435291212191,0.003083262832114102,0.4476785388331066,0.4477217994340774,18.03029622975281,0.04736328,0.6360084,V1,5
951001932,VISp,spontaneous,averaged,0.03750360414042482,0.13074092472184548,0.6899805541494577,0.7343519391762344,4.134096569137935,0.14208984,1.362678,V1,5
951001945,VISp,spontaneous,averaged,0.04211902983703848,0.11530097939018216,0.8425229007933772,0.8425010257802473,9.132638841131824,0.08544922,0.9163818,V1,5
951001956,VISp,spontaneous,averaged,0.045917146578873094,0.02816569808294616,0.35534137536211774,0.35531861412748394,11.506065553670132,0.07080078,0.831664,V1,5
951002051,VISp,spontaneous,averaged,0.030592588347848403,0.0683881374117001,0.4445155054745763,0.44445878635987274,8.651558503822672,0.08886719,0.95761365,V1,5
951002101,VISp,spontaneous,averaged,0.04914633638104912,0.05693544257998944,0.43000149574724317,0.4299926741991297,9.257482035937256,0.071777344,1.1924632,V1,5
951002116,VISp,spontaneous,averaged,0.057941908025647505,0.06397379836535919,0.5244202158642831,0.5244227570430754,8.514732528667572,0.053222656,1.9924757,V1,5
951002132,VISp,spontaneous,averaged,0.07159489442859109,0.021228715236323626,0.27189040918834634,0.2518568091892947,16.112830639255378,0.045898438,0.87476766,V1,5
951002160,VISp,spontaneous,averaged,0.07835584131279384,0.07763333474433978,0.6019124865853813,0.6018900457299736,3.0798355968428694,0.10839844,2.0624406,V1,5
951002222,VISp,spontaneous,averaged,0.04494300376395482,0.09155478698050518,0.5248979869502661,0.5248911980519986,5.3673309635366735,0.107421875,1.3934238,V1,5
951002308,VISp,spontaneous,averaged,0.02415816137505356,0.07731781202598173,0.6196981591636153,0.6070823177829712,18.180734147347213,0.0390625,0.92397034,V1,5
951002331,VISam,spontaneous,averaged,0.07984386909319172,0.12822592221037382,0.6592469343159727,0.44594933012215393,0.734346676987709,0.26416016,2.538218,AM,6
951002333,VISp,spontaneous,averaged,0.07111898889872607,0.05300805512880542,0.4398657475537159,0.4395999071369696,5.288025586308679,0.072753906,2.0129077,V1,5
951002348,VISp,spontaneous,averaged,0.0839740658217352,0.05937234857023472,0.4388738420492433,0.4388737739862725,2.4979905017801323,0.106933594,2.0076435,V1,5
